2013-04-22 09:48:11,405 - INFO  [main:HedwigHubTestBase1@158] - STARTING null
2013-04-22 11:17:12,355 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a303 from cache...............
2013-04-22 11:17:12,356 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..277::a277
2013-04-22 11:17:12,356 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a304 from cache...............
2013-04-22 11:17:12,356 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..278::a278
2013-04-22 11:17:12,356 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a305 from cache...............
2013-04-22 11:17:12,356 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..278::a278
2013-04-22 11:17:12,356 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a306 from cache...............
2013-04-22 11:17:12,356 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..279::a279
2013-04-22 11:17:12,356 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a307 from cache...............
2013-04-22 11:17:12,357 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..279::a279
2013-04-22 11:17:12,357 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a308 from cache...............
2013-04-22 11:17:12,357 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..280::a280
2013-04-22 11:17:12,357 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a309 from cache...............
2013-04-22 11:17:12,357 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..280::a280
2013-04-22 11:17:12,357 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a310 from cache...............
2013-04-22 11:17:12,357 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..281::a281
2013-04-22 11:17:12,357 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a311 from cache...............
2013-04-22 11:17:12,357 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..281::a281
2013-04-22 11:17:12,358 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a312 from cache...............
2013-04-22 11:17:12,358 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..282::a282
2013-04-22 11:17:12,358 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a313 from cache...............
2013-04-22 11:17:12,358 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..282::a282
2013-04-22 11:17:12,358 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a314 from cache...............
2013-04-22 11:17:12,358 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..283::a283
2013-04-22 11:17:12,358 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a315 from cache...............
2013-04-22 11:17:12,358 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..283::a283
2013-04-22 11:17:12,358 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a316 from cache...............
2013-04-22 11:17:12,359 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..284::a284
2013-04-22 11:17:12,359 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a317 from cache...............
2013-04-22 11:17:12,359 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..284::a284
2013-04-22 11:17:12,359 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a318 from cache...............
2013-04-22 11:17:12,359 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..285::a285
2013-04-22 11:17:12,359 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a319 from cache...............
2013-04-22 11:17:12,359 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..285::a285
2013-04-22 11:17:12,359 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a320 from cache...............
2013-04-22 11:17:12,360 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..286::a286
2013-04-22 11:17:12,360 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a321 from cache...............
2013-04-22 11:17:12,360 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..286::a286
2013-04-22 11:17:12,360 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a322 from cache...............
2013-04-22 11:17:12,360 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..287::a287
2013-04-22 11:17:12,360 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a323 from cache...............
2013-04-22 11:17:12,360 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..287::a287
2013-04-22 11:17:12,360 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a324 from cache...............
2013-04-22 11:17:12,360 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..288::a288
2013-04-22 11:17:12,361 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..288::a288
2013-04-22 11:17:12,361 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a325 from cache...............
2013-04-22 11:17:12,361 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..289::a289
2013-04-22 11:17:12,361 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a326 from cache...............
2013-04-22 11:17:12,361 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..289::a289
2013-04-22 11:17:12,361 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a327 from cache...............
2013-04-22 11:17:12,361 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..290::a290
2013-04-22 11:17:12,361 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a328 from cache...............
2013-04-22 11:17:12,362 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..290::a290
2013-04-22 11:17:12,362 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..291::a291
2013-04-22 11:17:12,362 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..291::a291
2013-04-22 11:17:12,362 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a329 from cache...............
2013-04-22 11:17:12,362 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..292::a292
2013-04-22 11:17:12,363 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..292::a292
2013-04-22 11:17:12,363 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a330 from cache...............
2013-04-22 11:17:12,363 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..293::a293
2013-04-22 11:17:12,363 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a331 from cache...............
2013-04-22 11:17:12,363 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..293::a293
2013-04-22 11:17:12,363 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a332 from cache...............
2013-04-22 11:17:12,363 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..294::a294
2013-04-22 11:17:12,364 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a333 from cache...............
2013-04-22 11:17:12,364 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..294::a294
2013-04-22 11:17:12,364 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a334 from cache...............
2013-04-22 11:17:12,364 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..295::a295
2013-04-22 11:17:12,364 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a335 from cache...............
2013-04-22 11:17:12,364 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..295::a295
2013-04-22 11:17:12,364 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a336 from cache...............
2013-04-22 11:17:12,364 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..296::a296
2013-04-22 11:17:12,364 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a337 from cache...............
2013-04-22 11:17:12,365 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..296::a296
2013-04-22 11:17:12,365 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a338 from cache...............
2013-04-22 11:17:12,365 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..297::a297
2013-04-22 11:17:12,365 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a339 from cache...............
2013-04-22 11:17:12,365 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..297::a297
2013-04-22 11:17:12,365 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a340 from cache...............
2013-04-22 11:17:12,365 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..298::a298
2013-04-22 11:17:12,365 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a341 from cache...............
2013-04-22 11:17:12,366 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..298::a298
2013-04-22 11:17:12,366 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a342 from cache...............
2013-04-22 11:17:12,366 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..299::a299
2013-04-22 11:17:12,366 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a343 from cache...............
2013-04-22 11:17:12,366 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..299::a299
2013-04-22 11:17:12,366 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a344 from cache...............
2013-04-22 11:17:12,366 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..300::a300
2013-04-22 11:17:12,366 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a345 from cache...............
2013-04-22 11:17:12,366 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..300::a300
2013-04-22 11:17:12,367 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a346 from cache...............
2013-04-22 11:17:12,367 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..301::a301
2013-04-22 11:17:12,367 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a347 from cache...............
2013-04-22 11:17:12,367 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..301::a301
2013-04-22 11:17:12,367 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a348 from cache...............
2013-04-22 11:17:12,367 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..302::a302
2013-04-22 11:17:12,371 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a349 from cache...............
2013-04-22 11:17:12,371 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..302::a302
2013-04-22 11:17:12,371 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a350 from cache...............
2013-04-22 11:17:12,371 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..303::a303
2013-04-22 11:17:12,371 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a351 from cache...............
2013-04-22 11:17:12,371 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..303::a303
2013-04-22 11:17:12,372 - INFO  [New I/O server worker #1-5:FIFODeliveryManager$ActiveSubscriberState@652] - Subscriber (Topic: messageQueue-testSubscriber: @q_subid, DeliveryPtr: 352) is throttled : last delivered 352, last consumed 300.
2013-04-22 11:17:12,372 - INFO  [DeliveryManagerThread:FIFODeliveryManager$ConsumerCluster@1308] - qc is busy
2013-04-22 11:17:12,371 - INFO  [pool-18-thread-1:FIFODeliveryManager$ActiveSubscriberState@796] - waitingConsumers.size=0,set delivering=false...
2013-04-22 11:17:12,372 - INFO  [DeliveryManagerThread:FIFODeliveryManager$ConsumerCluster@1312] - Move consumer from busyConsumers to waitingConsumers.
2013-04-22 11:17:12,372 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..304::a304
2013-04-22 11:17:12,372 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a352 from cache...............
2013-04-22 11:17:12,372 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..304::a304
2013-04-22 11:17:12,372 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..305::a305
2013-04-22 11:17:12,372 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..305::a305
2013-04-22 11:17:12,373 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..306::a306
2013-04-22 11:17:12,373 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..306::a306
2013-04-22 11:17:12,373 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..307::a307
2013-04-22 11:17:12,373 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..307::a307
2013-04-22 11:17:12,373 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..308::a308
2013-04-22 11:17:12,374 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..308::a308
2013-04-22 11:17:12,374 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..309::a309
2013-04-22 11:17:12,374 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..309::a309
2013-04-22 11:17:12,374 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..310::a310
2013-04-22 11:17:12,375 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..310::a310
2013-04-22 11:17:12,375 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..311::a311
2013-04-22 11:17:12,375 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..311::a311
2013-04-22 11:17:12,375 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..312::a312
2013-04-22 11:17:12,375 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..312::a312
2013-04-22 11:17:12,375 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..313::a313
2013-04-22 11:17:12,376 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..313::a313
2013-04-22 11:17:12,376 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..314::a314
2013-04-22 11:17:12,376 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..314::a314
2013-04-22 11:17:12,376 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..315::a315
2013-04-22 11:17:12,376 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..315::a315
2013-04-22 11:17:12,376 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..316::a316
2013-04-22 11:17:12,377 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..316::a316
2013-04-22 11:17:12,377 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..317::a317
2013-04-22 11:17:12,377 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..317::a317
2013-04-22 11:17:12,377 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..318::a318
2013-04-22 11:17:12,377 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..318::a318
2013-04-22 11:17:12,378 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..319::a319
2013-04-22 11:17:12,378 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..319::a319
2013-04-22 11:17:12,378 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..320::a320
2013-04-22 11:17:12,378 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..320::a320
2013-04-22 11:17:12,378 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..321::a321
2013-04-22 11:17:12,378 - INFO  [pool-8-thread-1:FIFODeliveryManager$ActiveSubscriberState@598] - Try to wake up subscriber (Topic: messageQueue-testSubscriber: @q_subid, DeliveryPtr: 352) to deliver messages again : last delivered 352, last consumed 301.
2013-04-22 11:17:12,378 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..321::a321
2013-04-22 11:17:12,379 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a353 from cache...............
2013-04-22 11:17:12,379 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..322::a322
2013-04-22 11:17:12,379 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a354 from cache...............
2013-04-22 11:17:12,379 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..322::a322
2013-04-22 11:17:12,379 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a355 from cache...............
2013-04-22 11:17:12,379 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..323::a323
2013-04-22 11:17:12,379 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..323::a323
2013-04-22 11:17:12,379 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a356 from cache...............
2013-04-22 11:17:12,380 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..324::a324
2013-04-22 11:17:12,380 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a357 from cache...............
2013-04-22 11:17:12,380 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..324::a324
2013-04-22 11:17:12,380 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a358 from cache...............
2013-04-22 11:17:12,380 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..325::a325
2013-04-22 11:17:12,380 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a359 from cache...............
2013-04-22 11:17:12,380 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..325::a325
2013-04-22 11:17:12,380 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a360 from cache...............
2013-04-22 11:17:12,381 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..326::a326
2013-04-22 11:17:12,381 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a361 from cache...............
2013-04-22 11:17:12,381 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..326::a326
2013-04-22 11:17:12,381 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a362 from cache...............
2013-04-22 11:17:12,381 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..327::a327
2013-04-22 11:17:12,381 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a363 from cache...............
2013-04-22 11:17:12,381 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..327::a327
2013-04-22 11:17:12,381 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a364 from cache...............
2013-04-22 11:17:12,381 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..328::a328
2013-04-22 11:17:12,382 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..328::a328
2013-04-22 11:17:12,382 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a365 from cache...............
2013-04-22 11:17:12,382 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..329::a329
2013-04-22 11:17:12,382 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a366 from cache...............
2013-04-22 11:17:12,382 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..329::a329
2013-04-22 11:17:12,382 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a367 from cache...............
2013-04-22 11:17:12,382 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..330::a330
2013-04-22 11:17:12,383 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a368 from cache...............
2013-04-22 11:17:12,383 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..330::a330
2013-04-22 11:17:12,383 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a369 from cache...............
2013-04-22 11:17:12,383 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..331::a331
2013-04-22 11:17:12,383 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a370 from cache...............
2013-04-22 11:17:12,383 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..331::a331
2013-04-22 11:17:12,383 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a371 from cache...............
2013-04-22 11:17:12,383 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..332::a332
2013-04-22 11:17:12,384 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a372 from cache...............
2013-04-22 11:17:12,384 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..332::a332
2013-04-22 11:17:12,384 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a373 from cache...............
2013-04-22 11:17:12,384 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..333::a333
2013-04-22 11:17:12,384 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..333::a333
2013-04-22 11:17:12,384 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a374 from cache...............
2013-04-22 11:17:12,384 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..334::a334
2013-04-22 11:17:12,384 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a375 from cache...............
2013-04-22 11:17:12,385 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..334::a334
2013-04-22 11:17:12,385 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a376 from cache...............
2013-04-22 11:17:12,385 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..335::a335
2013-04-22 11:17:12,385 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a377 from cache...............
2013-04-22 11:17:12,385 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..335::a335
2013-04-22 11:17:12,385 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a378 from cache...............
2013-04-22 11:17:12,385 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..336::a336
2013-04-22 11:17:12,386 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a379 from cache...............
2013-04-22 11:17:12,386 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..336::a336
2013-04-22 11:17:12,386 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a380 from cache...............
2013-04-22 11:17:12,386 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..337::a337
2013-04-22 11:17:12,386 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a381 from cache...............
2013-04-22 11:17:12,386 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..337::a337
2013-04-22 11:17:12,386 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a382 from cache...............
2013-04-22 11:17:12,386 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..338::a338
2013-04-22 11:17:12,387 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a383 from cache...............
2013-04-22 11:17:12,387 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..338::a338
2013-04-22 11:17:12,387 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a384 from cache...............
2013-04-22 11:17:12,387 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..339::a339
2013-04-22 11:17:12,387 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a385 from cache...............
2013-04-22 11:17:12,387 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..339::a339
2013-04-22 11:17:12,387 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a386 from cache...............
2013-04-22 11:17:12,387 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..340::a340
2013-04-22 11:17:12,387 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a387 from cache...............
2013-04-22 11:17:12,388 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..340::a340
2013-04-22 11:17:12,388 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a388 from cache...............
2013-04-22 11:17:12,388 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..341::a341
2013-04-22 11:17:12,388 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a389 from cache...............
2013-04-22 11:17:12,388 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..341::a341
2013-04-22 11:17:12,388 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..342::a342
2013-04-22 11:17:12,388 - INFO  [pool-18-thread-1:FIFODeliveryManager$ActiveSubscriberState@796] - waitingConsumers.size=0,set delivering=false...
2013-04-22 11:17:12,389 - INFO  [New I/O server worker #1-5:FIFODeliveryManager$ActiveSubscriberState@652] - Subscriber (Topic: messageQueue-testSubscriber: @q_subid, DeliveryPtr: 390) is throttled : last delivered 390, last consumed 341.
2013-04-22 11:17:12,389 - INFO  [New I/O client worker #5-2:Tools$4$1@274] - ::client has call consume..342::a342
2013-04-22 11:17:12,388 - INFO  [DeliveryManagerThread:FIFODeliveryManager$ConsumerCluster@1308] - qc is busy
2013-04-22 11:17:12,389 - INFO  [New I/O client worker #5-2:Tools$4$1@259] - client fetch local..343::a343
2013-04-22 11:17:12,389 - INFO  [pool-18-thread-1:ReadAheadCache$ScanRequestWrapper@895] - get the message a390 from cache...............
